	Run	Cell	Method	Species	CellLine	Layout	SRR	TotalReads	UniqReads	Background	GC.Mean	GC.Median	Spikiness	GenomicDepth	GenomicCoverage
677	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541294	OP-Strand-seq	Human	HG001	PAIRED	SRR16541294	1333332	1254250	0.023706	0.4347289938859494	0.4266666666666667	0.1246079394779706	0.03289132797892132	0.02887978610259672
678	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541295	OP-Strand-seq	Human	HG001	PAIRED	SRR16541295	782220	744072	0.009578	0.4241492512397353	0.4210526315789473	0.1452429652282702	0.01929212822169769	0.01729372197528875
679	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541296	OP-Strand-seq	Human	HG001	PAIRED	SRR16541296	238338	232556	0.005478	0.4308198537215783	0.4210526315789473	0.2128546444720317	0.005886025057902561	0.005470876060287525
680	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541297	OP-Strand-seq	Human	HG001	PAIRED	SRR16541297	1014666	958676	0.004568	0.4390124856485185	0.4342105263157895	0.1335245064108903	0.02497766851616992	0.02142313683269069
681	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541298	OP-Strand-seq	Human	HG001	PAIRED	SRR16541298	923684	870760	0.029155	0.4302483014679435	0.4210526315789473	0.1860286461793418	0.02286393711342181	0.02041782640837155
682	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541299	OP-Strand-seq	Human	HG001	PAIRED	SRR16541299	317142	308994	0.013157	0.4412728083421206	0.4342105263157895	0.1953044974665046	0.007814051515482989	0.007108724236703205
683	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541300	OP-Strand-seq	Human	HG001	PAIRED	SRR16541300	64	64	0.0	0.4363369206320786	0.4473684210526316	1.931034482758621	1.475825305667438e-06	1.30747756870231e-06
684	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541301	OP-Strand-seq	Human	HG001	PAIRED	SRR16541301	62	62	0.0	0.4054789338827171	0.3881578947368421	1.933333333333333	1.532868753730003e-06	1.408694906423079e-06
685	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541302	OP-Strand-seq	Human	HG001	PAIRED	SRR16541302	853950	811086	0.030141	0.4366787666040154	0.4342105263157895	0.1449492691851883	0.02101660487399213	0.01828093710483956
686	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541303	OP-Strand-seq	Human	HG001	PAIRED	SRR16541303	44	44	0.0	0.4518123893216554	0.4473684210526316	2.0	1.089390727633848e-06	1.062955959019489e-06
687	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541304	OP-Strand-seq	Human	HG001	PAIRED	SRR16541304	493340	467518	0.023726	0.4433749752091825	0.4342105263157895	0.1829753054304321	0.01202966876203274	0.01081386975349226
688	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541305	OP-Strand-seq	Human	HG001	PAIRED	SRR16541305	1487324	1310202	0.013316	0.4270130121828439	0.4210526315789473	0.1751665628145521	0.03702927257093814	0.03100018950181272
689	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541306	OP-Strand-seq	Human	HG001	PAIRED	SRR16541306	88	88	0.0	0.4384820642460459	0.4342105263157895	1.951219512195122	2.077911943449747e-06	1.86365118731231e-06
690	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541307	OP-Strand-seq	Human	HG001	PAIRED	SRR16541307	78	76	0.0	0.4587871740806319	0.4411764705882353	2.0	1.819129471751285e-06	1.575999165679746e-06
691	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541308	OP-Strand-seq	Human	HG001	PAIRED	SRR16541308	52	52	0.0	0.4539331824639727	0.4533333333333333	1.92	1.251129772445386e-06	1.205564579175899e-06
692	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541309	OP-Strand-seq	Human	HG001	PAIRED	SRR16541309	128	128	0.0	0.4342594879951268	0.4210526315789473	2.0	3.067476636974107e-06	2.868172394657953e-06
693	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541310	OP-Strand-seq	Human	HG001	PAIRED	SRR16541310	56	56	0.0	0.4717965270855694	0.4740215924426451	2.0	1.354434065583079e-06	1.278608018768207e-06
694	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541311	OP-Strand-seq	Human	HG001	PAIRED	SRR16541311	106	106	0.0	0.4479758558856485	0.442972972972973	1.962264150943396	2.673042063175645e-06	2.451129137176157e-06
695	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541312	OP-Strand-seq	Human	HG001	PAIRED	SRR16541312	92	92	0.0	0.4341020157650554	0.4362833453496756	1.91304347826087	2.36452048737385e-06	2.220520563606157e-06
696	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541313	OP-Strand-seq	Human	HG001	PAIRED	SRR16541313	1318682	1220740	0.006895999999999999	0.4377941998601821	0.4342105263157895	0.1372134909848847	0.03248136193508422	0.02753032768655348
697	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541314	OP-Strand-seq	Human	HG001	PAIRED	SRR16541314	764432	729220	0.014807	0.4369428744535755	0.4342105263157895	0.1912242083715193	0.01911231892558281	0.01711407372256689
698	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541315	OP-Strand-seq	Human	HG001	PAIRED	SRR16541315	194396	190516	0.007006999999999999	0.4419940085840521	0.4342105263157895	0.2389440333229937	0.004795173113650963	0.004445594516106138
699	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541316	OP-Strand-seq	Human	HG001	PAIRED	SRR16541316	737862	701392	0.009094	0.4300694111527919	0.4210526315789473	0.1486625855673834	0.01818237089615008	0.01646984902013558
700	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541317	OP-Strand-seq	Human	HG001	PAIRED	SRR16541317	178554	174732	0.019251	0.4494466134686472	0.4473684210526316	0.2466275977425061	0.004418466530467458	0.004093220441780344
701	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541318	OP-Strand-seq	Human	HG001	PAIRED	SRR16541318	70490	69126	0.011096	0.451557715154221	0.4473684210526316	0.35643051023209	0.001742360121087964	0.001601987673660786
702	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541319	OP-Strand-seq	Human	HG001	PAIRED	SRR16541319	7904	7748	0.033921	0.4645899159660648	0.4605263157894737	0.9359870898332436	0.0001971793738758236	0.0001740600817671497
703	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541320	OP-Strand-seq	Human	HG001	PAIRED	SRR16541320	106	106	0.0	0.4243636722427114	0.4078947368421053	1.94	2.521042143643081e-06	2.218781434092055e-06
704	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541321	OP-Strand-seq	Human	HG001	PAIRED	SRR16541321	171076	167850	0.008657999999999999	0.439934043077808	0.4342105263157895	0.2486942294380467	0.004216438463506315	0.003901085586973126
705	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541322	OP-Strand-seq	Human	HG001	PAIRED	SRR16541322	30746	30428	0.007634999999999999	0.4321622170429222	0.4210526315789473	0.5109711358759604	0.0007579682943903499	0.0006977067610748903
706	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541323	OP-Strand-seq	Human	HG001	PAIRED	SRR16541323	210212	204378	0.014331	0.444144989542413	0.4342105263157895	0.3613335259399893	0.005189111339886101	0.004802362675062264
707	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541324	OP-Strand-seq	Human	HG001	PAIRED	SRR16541324	427090	409266	0.016648	0.4361071829268921	0.4342105263157895	0.3272858120621628	0.01078912576659151	0.009831708186483526
708	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541325	OP-Strand-seq	Human	HG001	PAIRED	SRR16541325	707822	674544	0.013735	0.4254491664225068	0.4210526315789473	0.1477065941281306	0.01747507283580492	0.0157815906018849
709	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541326	OP-Strand-seq	Human	HG001	PAIRED	SRR16541326	764436	730358	0.035382	0.4309760797727199	0.4210526315789473	0.1566698240709723	0.0188619889711488	0.01685176673099514
710	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541327	OP-Strand-seq	Human	HG001	PAIRED	SRR16541327	161352	158130	0.008841	0.4347093357254634	0.4266666666666667	0.2525698286780881	0.003983778064935577	0.003694044305274632
711	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541328	OP-Strand-seq	Human	HG001	PAIRED	SRR16541328	416562	399350	0.040434	0.4199230412951719	0.4084507042253521	0.1858706478148829	0.01030189645930908	0.00946626559733696
712	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541329	OP-Strand-seq	Human	HG001	PAIRED	SRR16541329	289474	282618	0.009339	0.4316704028790609	0.4210526315789473	0.1970314123212831	0.007131107529201509	0.006510045249290828
713	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541330	OP-Strand-seq	Human	HG001	PAIRED	SRR16541330	1008766	949960	0.006967	0.4200301913688726	0.4078947368421053	0.1356338046905139	0.0249519043558962	0.0222944685453283
714	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541331	OP-Strand-seq	Human	HG001	PAIRED	SRR16541331	813634	773860	0.148634	0.4335992622688395	0.4266666666666667	0.2134219629654751	0.02015959941463989	0.01798535430479678
715	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541332	OP-Strand-seq	Human	HG001	PAIRED	SRR16541332	1294058	1206042	0.004978	0.4408722575237457	0.4342105263157895	0.1266843059434563	0.0318382568842341	0.02710410808610348
716	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541333	OP-Strand-seq	Human	HG001	PAIRED	SRR16541333	438734	417880	0.022871	0.4362487186801222	0.4342105263157895	0.3375874886808783	0.01091500465647406	0.009894478240210128
717	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541334	OP-Strand-seq	Human	HG001	PAIRED	SRR16541334	491714	475056	0.035863	0.426329668241594	0.4210526315789473	0.1743802461232039	0.01211521480370194	0.01103865467797133
718	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541335	OP-Strand-seq	Human	HG001	PAIRED	SRR16541335	232362	226620	0.011101	0.4361919504184406	0.4342105263157895	0.2564841768301244	0.005703278719864274	0.005315092142758177
719	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541336	OP-Strand-seq	Human	HG001	PAIRED	SRR16541336	653192	628278	0.007683	0.4300920504406258	0.4210526315789473	0.1497139705461969	0.01608384922448051	0.01454246708395308
720	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541337	OP-Strand-seq	Human	HG001	PAIRED	SRR16541337	823710	756450	0.032554	0.4243534381163561	0.4210526315789473	0.1361579760709904	0.02136353095120205	0.01866937898615833
721	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541338	OP-Strand-seq	Human	HG001	PAIRED	SRR16541338	1258032	1180516	0.009989	0.4270228185792905	0.4210526315789473	0.1258395912114753	0.03106439711999568	0.02729413824637273
722	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541339	OP-Strand-seq	Human	HG001	PAIRED	SRR16541339	333236	324818	0.011828	0.4400529996657052	0.4342105263157895	0.1886928550540989	0.008210863827153133	0.007509133068208511
723	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541340	OP-Strand-seq	Human	HG001	PAIRED	SRR16541340	17534	17316	0.011795	0.4374503232049973	0.4342105263157895	0.6720565337166128	0.0004403086364696541	0.0004158143885671306
724	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541341	OP-Strand-seq	Human	HG001	PAIRED	SRR16541341	339740	330290	0.00782	0.4246960567330916	0.4210526315789473	0.1817502634015517	0.008384132952817269	0.007690216450605412
725	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541342	OP-Strand-seq	Human	HG001	PAIRED	SRR16541342	522878	505594	0.024936	0.4330863637321623	0.4246575342465753	0.1634317545963229	0.01292020394276508	0.01168699068257398
726	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541343	OP-Strand-seq	Human	HG001	PAIRED	SRR16541343	486032	470440	0.003846	0.4505575726059769	0.4473684210526316	0.1787269779014657	0.01197859052820355	0.01042909952240366
727	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541344	OP-Strand-seq	Human	HG001	PAIRED	SRR16541344	765748	731808	0.04896499999999999	0.4266808842967594	0.4210526315789473	0.1495583316740109	0.01887827313644114	0.01692321921490795
728	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541345	OP-Strand-seq	Human	HG001	PAIRED	SRR16541345	1433280	1329154	0.190486	0.4268726282800096	0.4210526315789473	0.2017498469002645	0.03547831130504702	0.03090322537923164
729	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541346	OP-Strand-seq	Human	HG001	PAIRED	SRR16541346	378310	366988	0.014959	0.4299967261736354	0.4210526315789473	0.2556663278037059	0.0092874809963318	0.008514429927317444
730	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541347	OP-Strand-seq	Human	HG001	PAIRED	SRR16541347	430984	416858	0.161472	0.4289778000177217	0.4210526315789473	0.2651562005038239	0.01070327294247603	0.009894693892269877
731	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541348	OP-Strand-seq	Human	HG001	PAIRED	SRR16541348	398988	387522	0.010504	0.4355549963665437	0.4342105263157895	0.1822661439616683	0.009839486617148304	0.009022024441210018
732	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541349	OP-Strand-seq	Human	HG001	PAIRED	SRR16541349	439406	425606	0.009251	0.4236816353105005	0.4210526315789473	0.1636373546871748	0.01084677999693942	0.009938264999638494
733	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541350	OP-Strand-seq	Human	HG001	PAIRED	SRR16541350	1022590	969336	0.245112	0.4293120073948421	0.4210526315789473	0.2320323096064153	0.02544691557210244	0.02304874049384938
734	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541351	OP-Strand-seq	Human	HG001	PAIRED	SRR16541351	1362896	1280512	0.01274	0.4292019499094472	0.4210526315789473	0.1212796319426822	0.03363483888966094	0.02957826329804635
735	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541352	OP-Strand-seq	Human	HG001	PAIRED	SRR16541352	407746	396116	0.014878	0.4286173921405773	0.4210526315789473	0.1745952226142383	0.01005804928405182	0.009251671623984622
736	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541353	OP-Strand-seq	Human	HG001	PAIRED	SRR16541353	70928	69436	0.017867	0.4297048619708615	0.4210526315789473	0.3323186667896565	0.001730107953661111	0.001620672185508498
737	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541354	OP-Strand-seq	Human	HG001	PAIRED	SRR16541354	127812	125306	0.237262	0.4576916939986344	0.4533333333333333	0.3633757271681696	0.003179671012361989	0.002911294806611932
738	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541355	OP-Strand-seq	Human	HG001	PAIRED	SRR16541355	466208	449016	0.008674	0.4305842551138079	0.4210526315789473	0.2789161460422995	0.01130758357908097	0.01033103244388474
739	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541356	OP-Strand-seq	Human	HG001	PAIRED	SRR16541356	238	226	0.0	0.4198888048762978	0.4183185235816815	1.927927927927928	6.073040263246162e-06	5.286953722871804e-06
740	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541357	OP-Strand-seq	Human	HG001	PAIRED	SRR16541357	941144	893094	0.013155	0.4264552443660161	0.4210526315789473	0.1369191188293938	0.02319483919911469	0.02071696711957428
741	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541358	OP-Strand-seq	Human	HG001	PAIRED	SRR16541358	1186092	1112876	0.008171	0.4202263671759796	0.4078947368421053	0.1299627538238584	0.02922006487897783	0.02584384753588315
742	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541359	OP-Strand-seq	Human	HG001	PAIRED	SRR16541359	799026	761178	0.01003	0.4238023848194252	0.4210526315789473	0.1404041829587875	0.01973846155063009	0.01768827724467549
743	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541360	OP-Strand-seq	Human	HG001	PAIRED	SRR16541360	816346	775342	0.010549	0.4294625324040544	0.4210526315789473	0.2153766191134029	0.02002742104983136	0.01802653236995399
744	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541361	OP-Strand-seq	Human	HG001	PAIRED	SRR16541361	983248	933968	0.025718	0.4250264921127129	0.4210526315789473	0.1420648551044375	0.0242078776193427	0.02155216389481967
745	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541362	OP-Strand-seq	Human	HG001	PAIRED	SRR16541362	353838	343342	0.02713	0.443195760053558	0.4342105263157895	0.2884234591576041	0.008578919980133494	0.00783315167928457
746	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541363	OP-Strand-seq	Human	HG001	PAIRED	SRR16541363	928420	867992	0.014711	0.42524173316831	0.4210526315789473	0.2444834923139449	0.02329155427834936	0.02079707351194926
747	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541364	OP-Strand-seq	Human	HG001	PAIRED	SRR16541364	1151478	1080280	0.124406	0.4293166956413981	0.4210526315789473	0.1931983591372237	0.02849417935021184	0.02517899258350376
748	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541365	OP-Strand-seq	Human	HG001	PAIRED	SRR16541365	518810	501614	0.004134000000000001	0.4430111160099743	0.4342105263157895	0.1654316631380852	0.01275981237550107	0.01119758015905496
749	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541366	OP-Strand-seq	Human	HG001	PAIRED	SRR16541366	1269310	1188740	0.014004	0.4278476717753833	0.4210526315789473	0.1276228104926569	0.03144981987247797	0.02777018842913851
750	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541367	OP-Strand-seq	Human	HG001	PAIRED	SRR16541367	842176	804444	0.009484999999999999	0.4287755297950261	0.4210526315789473	0.1399467974759	0.0207381563257482	0.01849634394732679
751	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541368	OP-Strand-seq	Human	HG001	PAIRED	SRR16541368	1322766	1237658	0.00808	0.4229314896668748	0.4186046511627907	0.1270680911384459	0.03262596603244512	0.02878297467558697
752	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541369	OP-Strand-seq	Human	HG001	PAIRED	SRR16541369	816766	783454	0.028815	0.4345455358280976	0.4266666666666667	0.1418174861709494	0.02013223908129813	0.01813111701023997
753	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541370	OP-Strand-seq	Human	HG001	PAIRED	SRR16541370	1140294	1074236	0.032306	0.4272364485734387	0.4210526315789473	0.1356041559623312	0.02817360630252912	0.02494393427315897
754	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541371	OP-Strand-seq	Human	HG001	PAIRED	SRR16541371	1310620	1232790	0.009155	0.4252399037948154	0.4210526315789473	0.1241972514368579	0.0323373338374184	0.02849362769832996
755	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541372	OP-Strand-seq	Human	HG001	PAIRED	SRR16541372	90	90	0.0	0.4359997250270957	0.4371052631578948	1.95	2.05321630434949e-06	1.887651174606926e-06
756	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541373	OP-Strand-seq	Human	HG001	PAIRED	SRR16541373	82	80	0.0	0.4192327421181193	0.3947368421052632	1.891891891891892	1.901564210719746e-06	1.675129547983592e-06
757	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541374	OP-Strand-seq	Human	HG001	PAIRED	SRR16541374	48	48	0.0	0.4239017596460327	0.4342105263157895	2.0	1.176695029241797e-06	1.127999402846925e-06
758	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541375	OP-Strand-seq	Human	HG001	PAIRED	SRR16541375	90	90	0.0	0.4378531579963125	0.4407894736842105	1.953488372093023	2.224694474440004e-06	2.042085875459234e-06
759	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541376	OP-Strand-seq	Human	HG001	PAIRED	SRR16541376	322144	314200	0.003529	0.4477216607505359	0.4444444444444444	0.1937927237077127	0.007916876504526596	0.007068790692626285
760	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541377	OP-Strand-seq	Human	HG001	PAIRED	SRR16541377	790008	750840	0.011853	0.4452136073099753	0.4383561643835616	0.1987338984916877	0.0197855957865472	0.01677767737891305
761	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541378	OP-Strand-seq	Human	HG001	PAIRED	SRR16541378	943444	885930	0.005423	0.4381916150034789	0.4342105263157895	0.1353514945606854	0.02317277103688434	0.01949542202711919
762	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541379	OP-Strand-seq	Human	HG001	PAIRED	SRR16541379	66	66	0.0	0.4256132535505384	0.4210526315789473	2.0	1.485912256849233e-06	1.309216698216412e-06
763	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541380	OP-Strand-seq	Human	HG001	PAIRED	SRR16541380	0	0	0.0			0.0	0.0	0.0
764	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541381	OP-Strand-seq	Human	HG001	PAIRED	SRR16541381	816744	770106	0.007679000000000001	0.4407951499924913	0.4342105263157895	0.2601022431444488	0.02038256555747312	0.01758125643176616
765	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541382	OP-Strand-seq	Human	HG001	PAIRED	SRR16541382	294564	286988	0.006118	0.4423327152374581	0.4342105263157895	0.1940953388896239	0.007236225386596508	0.006350715594508127
766	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541383	OP-Strand-seq	Human	HG001	PAIRED	SRR16541383	80	80	0.0	0.4155904456459596	0.4	1.894736842105263	1.952346792531541e-06	1.840694677726157e-06
767	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541384	OP-Strand-seq	Human	HG001	PAIRED	SRR16541384	1189868	1110906	0.005106	0.4431312665979243	0.4342105263157895	0.1351705464425959	0.02924737964712632	0.024316534257473
768	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541385	OP-Strand-seq	Human	HG001	PAIRED	SRR16541385	948100	895546	0.004906000000000001	0.4400208321759108	0.4342105263157895	0.1370952947651146	0.0233132158320993	0.01975184797832604
769	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541386	OP-Strand-seq	Human	HG001	PAIRED	SRR16541386	50	50	0.0	0.4300921146257879	0.441866028708134	2.0	1.169738511185387e-06	1.007999466373848e-06
770	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541387	OP-Strand-seq	Human	HG001	PAIRED	SRR16541387	759264	720250	0.007390000000000001	0.4457195719109471	0.44	0.1968777649561759	0.01910379406053059	0.01651966534158934
771	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541388	OP-Strand-seq	Human	HG001	PAIRED	SRR16541388	0	0	0.0			0.0	0.0	0.0
772	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541389	OP-Strand-seq	Human	HG001	PAIRED	SRR16541389	792100	755042	0.006154	0.4383810188504306	0.4342105263157895	0.1440592026416581	0.01944647840085561	0.01670202315809418
773	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541390	OP-Strand-seq	Human	HG001	PAIRED	SRR16541390	80	80	0.0	0.4217934093362598	0.4094268204758471	2.0	2.01878153997026e-06	1.859129450575644e-06
774	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541391	OP-Strand-seq	Human	HG001	PAIRED	SRR16541391	1878650	1695176	0.01005	0.4402777991736426	0.4342105263157895	0.1192408551269909	0.04618208442117131	0.03741785810435477
775	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541392	OP-Strand-seq	Human	HG001	PAIRED	SRR16541392	26	26	0.0	0.4035884069165594	0.3973684210526316	2.0	6.7756485869436e-07	6.55304000913847e-07
776	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541393	OP-Strand-seq	Human	HG001	PAIRED	SRR16541393	41812	41156	0.049248	0.4402163604481589	0.4342105263157895	0.4476925435682527	0.001033672844086932	0.0009411671539282057
777	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541394	OP-Strand-seq	Human	HG001	PAIRED	SRR16541394	28	28	0.0	0.5159823359769287	0.5328947368421053	2.0	6.664344298041036e-07	6.205214106317958e-07
778	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541395	OP-Strand-seq	Human	HG001	PAIRED	SRR16541395	20	20	0.0	0.4410614035087719	0.4768421052631578	2.0	5.206953765223086e-07	4.740867055443597e-07
779	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541396	OP-Strand-seq	Human	HG001	PAIRED	SRR16541396	80	80	0.0	0.4581833839327755	0.4435612082670906	1.948717948717949	1.961042440102054e-06	1.761042545980259e-06
780	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541397	OP-Strand-seq	Human	HG001	PAIRED	SRR16541397	1855572	1684868	0.006152	0.4345497828762651	0.4266666666666667	0.1133456515611788	0.04563058314791388	0.03759009592621704
781	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541398	OP-Strand-seq	Human	HG001	PAIRED	SRR16541398	1153046	1076208	0.005564	0.4412714594164323	0.4342105263157895	0.1541199614627983	0.02892242294959036	0.02464520017043664
782	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541399	OP-Strand-seq	Human	HG001	PAIRED	SRR16541399	558942	538972	0.023547	0.4378712252111025	0.4342105263157895	0.1577162149988446	0.01371219169740669	0.01189840587500044
783	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541400	OP-Strand-seq	Human	HG001	PAIRED	SRR16541400	136	136	0.0	0.4265836213429736	0.4342105263157895	1.9375	3.188867877058466e-06	2.850781099516927e-06
784	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541401	OP-Strand-seq	Human	HG001	PAIRED	SRR16541401	448150	433784	0.005774	0.4410034112094226	0.4342105263157895	0.1715174643299871	0.01100020322006633	0.009556946940635393
785	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541402	OP-Strand-seq	Human	HG001	PAIRED	SRR16541402	34	34	0.0	0.4452668233840039	0.4539473684210527	1.857142857142857	7.151300561989755e-07	6.716518183464114e-07
786	20210729_PRJNA742746_HG001	20210729_PRJNA742746_HG001.SRR16541403	OP-Strand-seq	Human	HG001	PAIRED	SRR16541403	1358550	1259438	0.087102	0.4391205320804784	0.4342105263157895	0.1755377479265388	0.03350708208772907	0.02806460462110322
