biosample,sample_name,library_ID,title,filename,LibraryStrategy,LibrarySource,LibrarySelection,LibraryLayout,Platform,InstrumentModel,DesignDescription,FileType
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0219,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0219.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0220,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0220.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0221,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0221.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0222,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0222.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0223,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0223.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0224,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0224.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0225,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0225.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0226,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0226.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0227,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0227.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0228,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0228.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0229,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0229.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0230,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0230.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0231,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0231.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0232,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0232.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0233,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0233.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0234,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0234.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0235,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0235.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0236,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0236.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0237,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0237.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0238,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0238.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0239,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0239.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0240,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0240.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0241,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0241.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0242,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0242.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0243,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0243.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0244,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0244.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0245,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0245.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0246,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0246.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0247,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0247.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0248,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0248.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0249,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0249.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0250,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0250.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0251,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0251.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0252,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0252.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0253,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0253.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0254,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0254.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0255,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0255.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0256,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0256.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0257,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0257.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0258,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0258.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0259,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0259.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0260,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0260.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0261,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0261.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0262,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0262.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0263,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0263.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0264,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0264.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0265,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0265.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0266,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0266.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0267,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0267.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0268,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0268.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0269,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0269.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0270,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0270.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0271,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0271.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0272,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0272.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0273,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0273.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0274,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0274.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0275,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0275.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0276,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0276.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0277,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0277.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0278,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0278.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0279,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0279.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0280,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0280.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0281,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0281.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0282,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0282.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0283,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0283.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0284,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0284.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0285,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0285.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0286,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0286.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0287,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0287.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0288,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0288.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0289,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0289.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0290,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0290.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0291,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0291.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0292,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0292.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0293,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0293.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0294,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0294.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0295,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0295.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0296,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0296.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0297,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0297.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0298,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0298.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0299,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0299.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0300,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0300.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0301,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0301.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0302,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0302.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0303,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0303.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0304,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0304.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0305,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0305.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0306,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0306.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0307,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0307.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0308,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0308.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0309,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0309.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0310,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0310.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0311,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0311.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
SAMN34371648,Human_GM12878,NanoStrandseq_GM12878_sc0312,NanoStrand-seq for GM12878,NanoStrandseq_GM12878_sc0312.fastq.gz,WGS,GENOMIC SINGLE CELL,PCR,SINGLE,OXFORD_NANOPORE,PromethION,single cell template strand sequencing based on Nanopore platform,fastq
